state_name,county_name,total_population,total_area, percent_urban,percent_rural,full_name
Florida,Sarasota,379448,1439690708,"95,68","4,32","Sarasota, Florida"
Florida,Seminole,422718,800879349,"96,84","3,16","Seminole, Florida"
Florida,Sumter,93420,1416548738,"65,04","34,96","Sumter, Florida"
Florida,Suwannee,41551,1783341092,"16,83","83,17","Suwannee, Florida"
Florida,Taylor,22570,2702147548,"30,72","69,28","Taylor, Florida"
Florida,Union,15535,630806354,"32,55","67,45","Union, Florida"
Florida,Volusia,494593,2851658690,"90,06","9,94","Volusia, Florida"
Florida,Wakulla,30776,1570616974,"38,32","61,68","Wakulla, Florida"
Florida,Walton,55043,2687435898,"36,87","63,13","Walton, Florida"
Florida,Washington,24896,1509453502,"15,45","84,55","Washington, Florida"
Georgia,Appling,18236,1313333924,"28,56","71,44","Appling, Georgia"
Georgia,Atkinson,8375,878994487,0,100,"Atkinson, Georgia"
Georgia,Bacon,11096,669707907,"30,71","69,29","Bacon, Georgia"
Georgia,Baker,3451,885629946,0,100,"Baker, Georgia"
Georgia,Baldwin,45720,667812053,"64,86","35,14","Baldwin, Georgia"
Georgia,Banks,18395,601112234,"6,17","93,83","Banks, Georgia"
Georgia,Barrow,69367,415198674,"69,94","30,06","Barrow, Georgia"
Georgia,Bartow,100157,1190213681,"64,77","35,23","Bartow, Georgia"
Georgia,Ben Hill,17634,647809208,66,34,"Ben Hill, Georgia"
Georgia,Berrien,19286,1170407787,"23,86","76,14","Berrien, Georgia"
Georgia,Bibb,155547,646879637,"85,59","14,41","Bibb, Georgia"
Georgia,Bleckley,13063,559100179,"48,41","51,59","Bleckley, Georgia"
Georgia,Brantley,18411,1145713216,"0,55","99,45","Brantley, Georgia"
Georgia,Brooks,16243,1276982395,"28,96","71,04","Brooks, Georgia"
Georgia,Bryan,30233,1129148153,"47,66","52,34","Bryan, Georgia"
Georgia,Bulloch,70217,1742568254,"51,72","48,28","Bulloch, Georgia"
Georgia,Burke,23316,2141836337,25,75,"Burke, Georgia"
Georgia,Butts,23655,477576117,"22,06","77,94","Butts, Georgia"
Georgia,Calhoun,6694,726147317,0,100,"Calhoun, Georgia"
Georgia,Camden,50513,1587727882,"68,56","31,44","Camden, Georgia"
Georgia,Candler,10998,629480666,"33,03","66,97","Candler, Georgia"
Georgia,Carroll,110527,1292600278,"58,17","41,83","Carroll, Georgia"
Georgia,Catoosa,63942,419990951,"71,9","28,1","Catoosa, Georgia"
Georgia,Charlton,12171,2003553604,"48,98","51,02","Charlton, Georgia"
Georgia,Chatham,265128,1104465640,"95,5","4,5","Chatham, Georgia"
Georgia,Chattahoochee,11267,644223521,"70,48","29,52","Chattahoochee, Georgia"
Georgia,Chattooga,26015,811541767,"42,44","57,56","Chattooga, Georgia"
Georgia,Cherokee,214346,1092129613,"82,9","17,1","Cherokee, Georgia"
Georgia,Clarke,116714,308727523,"94,14","5,86","Clarke, Georgia"
Georgia,Clay,3183,506035709,0,100,"Clay, Georgia"
Georgia,Clayton,259424,366664243,"99,11","0,89","Clayton, Georgia"
Georgia,Clinch,6798,2072566618,"39,57","60,43","Clinch, Georgia"
Georgia,Cobb,688078,879428364,"99,75","0,25","Cobb, Georgia"
Georgia,Coffee,42356,1489494986,"33,42","66,58","Coffee, Georgia"
Georgia,Colquitt,45498,1409350694,"41,05","58,95","Colquitt, Georgia"
Georgia,Columbia,124053,751329062,"83,77","16,23","Columbia, Georgia"
Georgia,Cook,17212,588345665,"40,59","59,41","Cook, Georgia"
Georgia,Coweta,127317,1141905439,"67,07","32,93","Coweta, Georgia"
Georgia,Crawford,12630,841456435,0,100,"Crawford, Georgia"
Georgia,Crisp,23439,705987965,"52,97","47,03","Crisp, Georgia"
Georgia,Dade,16633,450609395,"27,87","72,13","Dade, Georgia"
Georgia,Dawson,22330,546046104,"19,69","80,31","Dawson, Georgia"
Georgia,Decatur,27842,1546584607,"43,52","56,48","Decatur, Georgia"
Georgia,DeKalb,691893,693033963,"99,74","0,26","DeKalb, Georgia"
Georgia,Dodge,21796,1284348917,"27,77","72,23","Dodge, Georgia"
Georgia,Dooly,14918,1015120132,"46,33","53,67","Dooly, Georgia"
Georgia,Dougherty,94565,851299438,"86,04","13,96","Dougherty, Georgia"
Georgia,Douglas,132403,518170971,"84,24","15,76","Douglas, Georgia"
Georgia,Early,11008,1327612162,"34,05","65,95","Early, Georgia"
Georgia,Echols,4034,1074571687,0,100,"Echols, Georgia"
Georgia,Effingham,52250,1237236175,"32,95","67,05","Effingham, Georgia"
Georgia,Elbert,20166,909228765,"29,38","70,62","Elbert, Georgia"
Georgia,Emanuel,22598,1762755669,"33,12","66,88","Emanuel, Georgia"
Georgia,Evans,11000,473586453,"38,72","61,28","Evans, Georgia"
Georgia,Fannin,23682,1001608266,0,100,"Fannin, Georgia"
Georgia,Fayette,106567,503344101,"81,82","18,18","Fayette, Georgia"
Georgia,Floyd,96317,1320662374,"63,18","36,82","Floyd, Georgia"
Georgia,Forsyth,175511,580210822,"90,08","9,92","Forsyth, Georgia"
Georgia,Franklin,22084,677273046,"11,07","88,93","Franklin, Georgia"
Georgia,Fulton,920581,1363977166,"98,92","1,08","Fulton, Georgia"
Georgia,Gilmer,28292,1104733530,"12,36","87,64","Gilmer, Georgia"
Georgia,Glascock,3082,372283969,0,100,"Glascock, Georgia"
Georgia,Glynn,79626,1087155362,"79,43","20,57","Glynn, Georgia"
Georgia,Gordon,55186,921538864,"48,44","51,56","Gordon, Georgia"
Georgia,Grady,25011,1177219063,"37,64","62,36","Grady, Georgia"
Georgia,Greene,15994,1003453171,"17,25","82,75","Greene, Georgia"
Georgia,Gwinnett,805321,1114687261,"99,51","0,49","Gwinnett, Georgia"
Georgia,Habersham,43041,716752092,"41,24","58,76","Habersham, Georgia"
Georgia,Hall,179684,1017300166,"79,44","20,56","Hall, Georgia"
Georgia,Hancock,9429,1222061286,"38,41","61,59","Hancock, Georgia"
Georgia,Haralson,28780,730804051,"22,64","77,36","Haralson, Georgia"
Georgia,Harris,32024,1201414214,"3,32","96,68","Harris, Georgia"
Georgia,Hart,25213,601897046,"25,53","74,47","Hart, Georgia"
Georgia,Heard,11834,766714528,0,100,"Heard, Georgia"
Georgia,Henry,203922,834304554,"86,15","13,85","Henry, Georgia"
Georgia,Houston,139900,972645761,"90,04","9,96","Houston, Georgia"
Georgia,Irwin,9538,917743923,"35,29","64,71","Irwin, Georgia"
Georgia,Jackson,60485,879722928,"39,99","60,01","Jackson, Georgia"
Georgia,Jasper,13900,953542690,"18,24","81,76","Jasper, Georgia"
Georgia,Jeff Davis,15068,856613114,"30,49","69,51","Jeff Davis, Georgia"
Georgia,Jefferson,16930,1363589314,"19,33","80,67","Jefferson, Georgia"
Georgia,Jenkins,8340,899448996,"33,9","66,1","Jenkins, Georgia"
Georgia,Johnson,9980,784793399,"34,59","65,41","Johnson, Georgia"
Georgia,Jones,28669,1020281755,"32,29","67,71","Jones, Georgia"
Georgia,Lamar,18317,475262611,"39,13","60,87","Lamar, Georgia"
Georgia,Lanier,10078,479824426,"28,87","71,13","Lanier, Georgia"
Georgia,Laurens,48434,2090886200,"43,36","56,64","Laurens, Georgia"
Georgia,Lee,28298,921475641,"63,77","36,23","Lee, Georgia"
Georgia,Liberty,63453,1268578765,"76,84","23,16","Liberty, Georgia"
Georgia,Lincoln,7996,544880697,0,100,"Lincoln, Georgia"
Georgia,Long,14464,1036755278,"18,66","81,34","Long, Georgia"
Georgia,Lowndes,109233,1284805506,"72,8","27,2","Lowndes, Georgia"
Georgia,Lumpkin,29966,732793111,"16,06","83,94","Lumpkin, Georgia"
Georgia,McDuffie,21875,666820495,"39,04","60,96","McDuffie, Georgia"
Georgia,McIntosh,14333,1098929183,"25,69","74,31","McIntosh, Georgia"
Georgia,Macon,14740,1037654091,"46,81","53,19","Macon, Georgia"
Georgia,Madison,28120,731181736,"8,12","91,88","Madison, Georgia"
Georgia,Marion,8742,947944161,0,100,"Marion, Georgia"
Georgia,Meriwether,21992,1298161653,"16,72","83,28","Meriwether, Georgia"
Georgia,Miller,6125,731466754,0,100,"Miller, Georgia"
Georgia,Mitchell,23498,1326293194,"45,49","54,51","Mitchell, Georgia"
Georgia,Monroe,26424,1024750743,"19,77","80,23","Monroe, Georgia"
Georgia,Montgomery,9123,620362830,"1,29","98,71","Montgomery, Georgia"
Georgia,Morgan,17868,899630975,"24,63","75,37","Morgan, Georgia"
Georgia,Murray,39628,892163642,"29,87","70,13","Murray, Georgia"
Georgia,Muscogee,189885,560435436,"97,02","2,98","Muscogee, Georgia"
Georgia,Newton,99958,704894510,"68,76","31,24","Newton, Georgia"
Georgia,Oconee,32808,477308229,"49,68","50,32","Oconee, Georgia"
Georgia,Oglethorpe,14899,1137034709,"0,75","99,25","Oglethorpe, Georgia"
Georgia,Paulding,142324,808643215,"79,95","20,05","Paulding, Georgia"
Georgia,Peach,27695,389190656,"61,78","38,22","Peach, Georgia"
Georgia,Pickens,29431,601025731,"26,9","73,1","Pickens, Georgia"
Georgia,Pierce,18758,819714945,"20,65","79,35","Pierce, Georgia"
Georgia,Pike,17869,559659405,"1,04","98,96","Pike, Georgia"
Georgia,Polk,41475,803754838,"48,58","51,42","Polk, Georgia"
Georgia,Pulaski,12010,644987096,"33,3","66,7","Pulaski, Georgia"
Georgia,Putnam,21218,892610760,"19,05","80,95","Putnam, Georgia"
Georgia,Quitman,2513,391703085,"26,9","73,1","Quitman, Georgia"
Georgia,Rabun,16276,958276574,"20,72","79,28","Rabun, Georgia"
Georgia,Randolph,7719,1109126837,"49,37","50,63","Randolph, Georgia"
Georgia,Richmond,200549,840000029,"90,78","9,22","Richmond, Georgia"
Georgia,Rockdale,85215,336161686,"85,07","14,93","Rockdale, Georgia"
Georgia,Schley,5010,432283853,0,100,"Schley, Georgia"
Georgia,Screven,14593,1670803650,"21,08","78,92","Screven, Georgia"
Georgia,Seminole,8729,609232736,"31,45","68,55","Seminole, Georgia"
Georgia,Spalding,64073,508851760,"58,38","41,62","Spalding, Georgia"
Georgia,Stephens,26175,463948106,"41,44","58,56","Stephens, Georgia"
Georgia,Stewart,6058,1188113818,0,100,"Stewart, Georgia"
Georgia,Sumter,32819,1250179595,"58,22","41,78","Sumter, Georgia"
Georgia,Talbot,6865,1013691766,"6,12","93,88","Talbot, Georgia"
Georgia,Taliaferro,1717,504031776,0,100,"Taliaferro, Georgia"
Georgia,Tattnall,25520,1241648097,"31,76","68,24","Tattnall, Georgia"
Georgia,Taylor,8906,975612230,0,100,"Taylor, Georgia"
Georgia,Telfair,16500,1132610545,"53,01","46,99","Telfair, Georgia"
Georgia,Terrell,9315,868783601,"47,94","52,06","Terrell, Georgia"
Georgia,Thomas,44720,1410495980,"53,98","46,02","Thomas, Georgia"
Georgia,Tift,40118,670585617,"59,22","40,78","Tift, Georgia"
Georgia,Toombs,27223,942767920,"48,94","51,06","Toombs, Georgia"
Georgia,Towns,10471,431395530,0,100,"Towns, Georgia"
Georgia,Treutlen,6885,516536589,"41,13","58,87","Treutlen, Georgia"
Georgia,Troup,67044,1072223976,"55,7","44,3","Troup, Georgia"
Georgia,Turner,8930,739164599,"50,27","49,73","Turner, Georgia"
Georgia,Twiggs,9023,928246376,0,100,"Twiggs, Georgia"
Georgia,Union,21356,833785120,0,100,"Union, Georgia"
Georgia,Upson,27153,837697129,"53,09","46,91","Upson, Georgia"
Georgia,Walker,68756,1156117093,"56,15","43,85","Walker, Georgia"
Georgia,Walton,83768,843508113,"57,34","42,66","Walton, Georgia"
Georgia,Ware,36312,2311462171,"70,56","29,44","Ware, Georgia"
Georgia,Warren,5834,736328597,0,100,"Warren, Georgia"
Georgia,Washington,21187,1757182927,"34,4","65,6","Washington, Georgia"
Georgia,Wayne,30099,1662194319,"42,06","57,94","Wayne, Georgia"
Georgia,Webster,2799,541613654,0,100,"Webster, Georgia"
Georgia,Wheeler,7421,765301286,0,100,"Wheeler, Georgia"
Georgia,White,27144,623374958,"16,21","83,79","White, Georgia"
Georgia,Whitfield,102599,752297142,"70,92","29,08","Whitfield, Georgia"
Georgia,Wilcox,9255,978250169,0,100,"Wilcox, Georgia"
Georgia,Wilkes,10593,1215973866,"32,63","67,37","Wilkes, Georgia"
Georgia,Wilkinson,9563,1158522024,0,100,"Wilkinson, Georgia"
Georgia,Worth,21679,1478111101,"30,84","69,16","Worth, Georgia"
Hawaii,Hawaii,185079,10433550395,"62,01","37,99","Hawaii, Hawaii"
Hawaii,Honolulu,953207,1555917151,"99,14","0,86","Honolulu, Hawaii"
Hawaii,Kalawao,90,31057797,0,100,"Kalawao, Hawaii"
Hawaii,Kauai,67091,1605678326,"87,14","12,86","Kauai, Hawaii"
Hawaii,Maui,154834,3008326306,"85,43","14,57","Maui, Hawaii"
Idaho,Ada,392365,2726158067,"94,53","5,47","Ada, Idaho"
Idaho,Adams,3976,3530298662,0,100,"Adams, Idaho"
Idaho,Bannock,82839,2880035137,"84,27","15,73","Bannock, Idaho"
Idaho,Bear Lake,5986,2524680722,0,100,"Bear Lake, Idaho"
Idaho,Benewah,9285,2011429331,"28,09","71,91","Benewah, Idaho"
Idaho,Bingham,45607,5423378296,"43,97","56,03","Bingham, Idaho"
Idaho,Blaine,21376,6846856430,"67,23","32,77","Blaine, Idaho"
Idaho,Boise,7028,4919000288,0,100,"Boise, Idaho"
Idaho,Bonner,40877,4492523343,"27,55","72,45","Bonner, Idaho"
Idaho,Bonneville,104234,4833116989,"87,05","12,95","Bonneville, Idaho"
Idaho,Boundary,10972,3285556291,"23,82","76,18","Boundary, Idaho"
Idaho,Butte,2891,5779990424,0,100,"Butte, Idaho"
Idaho,Camas,1117,2782925142,0,100,"Camas, Idaho"
Idaho,Canyon,188923,1521281478,"80,13","19,87","Canyon, Idaho"
Idaho,Caribou,6963,4569116224,"40,11","59,89","Caribou, Idaho"
Idaho,Cassia,22952,6643528786,"48,49","51,51","Cassia, Idaho"
Idaho,Clark,982,4569218695,0,100,"Clark, Idaho"
Idaho,Clearwater,8761,6364309391,"41,39","58,61","Clearwater, Idaho"
Idaho,Custer,4368,12745176171,0,100,"Custer, Idaho"
Idaho,Elmore,27038,7963533304,"73,12","26,88","Elmore, Idaho"
Idaho,Franklin,12786,1718831658,"33,81","66,19","Franklin, Idaho"
Idaho,Fremont,13242,4826508353,"27,96","72,04","Fremont, Idaho"
Idaho,Gem,16719,1452724628,"54,98","45,02","Gem, Idaho"
Idaho,Gooding,15464,1888031360,"41,92","58,08","Gooding, Idaho"
Idaho,Idaho,16267,21956239945,"19,36","80,64","Idaho, Idaho"
Idaho,Jefferson,26140,2832154816,"33,39","66,61","Jefferson, Idaho"
Idaho,Jerome,22374,1546700901,"48,68","51,32","Jerome, Idaho"
Idaho,Kootenai,138494,3222267856,"75,76","24,24","Kootenai, Idaho"
Idaho,Latah,37244,2786815890,"65,01","34,99","Latah, Idaho"
Idaho,Lemhi,7936,11819118494,"38,86","61,14","Lemhi, Idaho"
Idaho,Lewis,3821,1240073685,0,100,"Lewis, Idaho"
Idaho,Lincoln,5208,3111625420,0,100,"Lincoln, Idaho"
Idaho,Madison,37536,1215237613,"71,54","28,46","Madison, Idaho"
Idaho,Minidoka,20069,1962152486,"55,78","44,22","Minidoka, Idaho"
Idaho,Nez Perce,39265,2196547487,"80,84","19,16","Nez Perce, Idaho"
Idaho,Oneida,4286,3108143349,0,100,"Oneida, Idaho"
Idaho,Owyhee,11526,19853582270,"22,71","77,29","Owyhee, Idaho"
Idaho,Payette,22623,1053780320,"57,33","42,67","Payette, Idaho"
Idaho,Power,7817,3636974257,"57,41","42,59","Power, Idaho"
Idaho,Shoshone,12765,6810799882,"43,96","56,04","Shoshone, Idaho"
Idaho,Teton,10170,1164084404,0,100,"Teton, Idaho"
Idaho,Twin Falls,77230,4975917336,"72,01","27,99","Twin Falls, Idaho"
Idaho,Valley,9862,9491050481,0,100,"Valley, Idaho"
Idaho,Washington,10198,3763204795,"54,43","45,57","Washington, Idaho"
Illinois,Adams,67103,2214963578,"67,4","32,6","Adams, Illinois"
Illinois,Alexander,8238,609965908,"38,14","61,86","Alexander, Illinois"
Illinois,Bond,17768,984918676,"39,26","60,74","Bond, Illinois"
Illinois,Boone,54165,727059777,"80,64","19,36","Boone, Illinois"
Illinois,Brown,6937,791518279,"58,93","41,07","Brown, Illinois"
Illinois,Bureau,34978,2250780454,"42,61","57,39","Bureau, Illinois"
Illinois,Calhoun,5089,657402816,0,100,"Calhoun, Illinois"
Illinois,Carroll,15387,1152045333,"18,13","81,87","Carroll, Illinois"
Illinois,Cass,13642,973365036,"47,87","52,13","Cass, Illinois"
Illinois,Champaign,201081,2580316235,"87,29","12,71","Champaign, Illinois"
Illinois,Christian,34800,1837278793,"56,55","43,45","Christian, Illinois"
Illinois,Clark,16335,1298666494,"40,46","59,54","Clark, Illinois"
Illinois,Clay,13815,1212932408,"35,27","64,73","Clay, Illinois"
Illinois,Clinton,37762,1227874498,"51,24","48,76","Clinton, Illinois"
Illinois,Coles,53873,1316466333,"75,71","24,29","Coles, Illinois"
Illinois,Cook,5194675,2448383588,"99,95","0,05","Cook, Illinois"
Illinois,Crawford,19817,1148994475,"39,83","60,17","Crawford, Illinois"
Illinois,Cumberland,11048,896198602,0,100,"Cumberland, Illinois"
Illinois,DeKalb,105160,1635077221,"79,69","20,31","DeKalb, Illinois"
Illinois,De Witt,16561,1029554715,"51,25","48,75","De Witt, Illinois"
Illinois,Douglas,19980,1079156495,"38,36","61,64","Douglas, Illinois"
Illinois,DuPage,916924,848218379,"99,95","0,05","DuPage, Illinois"
Illinois,Edgar,18576,1614531997,"48,2","51,8","Edgar, Illinois"
Illinois,Edwards,6721,576054180,0,100,"Edwards, Illinois"
Illinois,Effingham,34242,1240027936,"40,3","59,7","Effingham, Illinois"
Illinois,Fayette,22140,1855679809,"33,01","66,99","Fayette, Illinois"
Illinois,Ford,14081,1257738509,"58,22","41,78","Ford, Illinois"
Illinois,Franklin,39561,1059017642,"51,42","48,58","Franklin, Illinois"
Illinois,Fulton,37069,2241880276,"39,97","60,03","Fulton, Illinois"
Illinois,Gallatin,5589,836750424,0,100,"Gallatin, Illinois"
Illinois,Greene,13886,1406413796,"29,15","70,85","Greene, Illinois"
Illinois,Grundy,50063,1082725907,"75,62","24,38","Grundy, Illinois"
Illinois,Hamilton,8457,1125777456,"31,9","68,1","Hamilton, Illinois"
Illinois,Hancock,19104,2055740516,"29,03","70,97","Hancock, Illinois"
Illinois,Hardin,4320,459794312,0,100,"Hardin, Illinois"
Illinois,Henderson,7331,981273730,"0,34","99,66","Henderson, Illinois"
Illinois,Henry,50486,2131522072,"49,72","50,28","Henry, Illinois"
Illinois,Iroquois,29718,2893835594,"28,26","71,74","Iroquois, Illinois"
Illinois,Jackson,60218,1512763725,"62,83","37,17","Jackson, Illinois"
Illinois,Jasper,9698,1280774187,"30,14","69,86","Jasper, Illinois"
Illinois,Jefferson,38827,1479320495,"41,23","58,77","Jefferson, Illinois"
Illinois,Jersey,22985,956408129,"39,43","60,57","Jersey, Illinois"
Illinois,Jo Daviess,22678,1556808594,"27,41","72,59","Jo Daviess, Illinois"
Illinois,Johnson,12582,890735754,0,100,"Johnson, Illinois"
Illinois,Kane,515269,1346943286,"96,44","3,56","Kane, Illinois"
Illinois,Kankakee,113449,1752271023,"75,54","24,46","Kankakee, Illinois"
Illinois,Kendall,114736,829664827,"89,58","10,42","Kendall, Illinois"
Illinois,Knox,52919,1855453788,"75,68","24,32","Knox, Illinois"
Illinois,Lake,703462,1149099822,"98,73","1,27","Lake, Illinois"
Illinois,LaSalle,113924,2939957539,"69,79","30,21","LaSalle, Illinois"
Illinois,Lawrence,16833,963936870,"41,98","58,02","Lawrence, Illinois"
Illinois,Lee,36031,1877472815,"46,79","53,21","Lee, Illinois"
Illinois,Livingston,38950,2704686611,"59,2","40,8","Livingston, Illinois"
Illinois,Logan,30305,1600764560,"60,14","39,86","Logan, Illinois"
Illinois,McDonough,32612,1526558259,"70,5","29,5","McDonough, Illinois"
Illinois,McHenry,308760,1562206475,"90,12","9,88","McHenry, Illinois"
Illinois,McLean,169572,3064933852,"83,5","16,5","McLean, Illinois"
Illinois,Macon,110768,1503976676,"84,74","15,26","Macon, Illinois"
Illinois,Macoupin,47765,2234917323,"41,49","58,51","Macoupin, Illinois"
Illinois,Madison,269282,1853347576,"86,66","13,34","Madison, Illinois"
Illinois,Marion,39437,1482413602,"54,94","45,06","Marion, Illinois"
Illinois,Marshall,12640,1001778707,0,100,"Marshall, Illinois"
Illinois,Mason,14666,1396619128,"22,51","77,49","Mason, Illinois"
Illinois,Massac,15429,614390561,"49,49","50,51","Massac, Illinois"
Illinois,Menard,12705,814388302,"24,31","75,69","Menard, Illinois"
Illinois,Mercer,16434,1453506907,"22,24","77,76","Mercer, Illinois"
Illinois,Monroe,32957,997173442,"58,64","41,36","Monroe, Illinois"
Illinois,Montgomery,30104,1822539599,"58,38","41,62","Montgomery, Illinois"
